Negative Discrimination;Positive Discrimination;smoker_yes;GDS-;GDS+
0.14386326926457885;0.16133518535876948;0;0.4713761393127742;0.5286238606872258
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.16821035414048036;0.16744907856515118;1;0.5011339999731168;0.4988660000268832
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16505198707390645;0.16001932187252252;1;0.5077408634088548;0.4922591365911452
0.1650519870739065;0.15268322412106256;1;0.5194639475214697;0.48053605247853026
0.16821035414048036;0.16744907856515118;1;0.5011339999731168;0.4988660000268832
0.15435289404665742;0.1593677834433773;0;0.49200739741345356;0.5079926025865464
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.16505198707390645;0.16001932187252252;1;0.5077408634088548;0.4922591365911452
0.16821035414048036;0.1686705431157657;1;0.49931698564829086;0.5006830143517091
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16494271303458166;0.1847764704081936;0;0.47164330938560406;0.5283566906143959
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14070490219800497;0.15390542866614074;0;0.4775966334421875;0.5224033665578125
0.16122698707390654;0.18650822412106258;0;0.463648724326365;0.536351275673635
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.14442062815868023;0.17483757720181192;0;0.4523630896051893;0.5476369103948107
0.16122698707390645;0.16384432187252249;0;0.49597421438530065;0.5040257856146994
0.16122698707390648;0.16506578642313702;0;0.49411755383349715;0.5058824461665028
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16122698707390654;0.18650822412106258;0;0.463648724326365;0.536351275673635
0.1512947211859293;0.15053558018157162;0;0.5012575626120345;0.49874243738796553
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.1512947211859293;0.15053558018157165;0;0.5012575626120344;0.49874243738796564
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.16505198707390645;0.16001932187252252;1;0.5077408634088548;0.4922591365911452
0.14386326926457885;0.16133518535876948;0;0.4713761393127742;0.5286238606872258
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.14757899522525403;0.160824896196515;0;0.4785250748455277;0.5214749251544724
0.16876771303458166;0.1509514704081936;1;0.5278623297397118;0.4721376702602882
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.16505198707390645;0.161240786423137;1;0.5058401548552898;0.49415984514471023
0.16821035414048036;0.1686705431157657;1;0.49931698564829086;0.5006830143517091
0.16821035414048036;0.1686705431157657;1;0.49931698564829086;0.5006830143517091
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.16122698707390654;0.18650822412106258;0;0.463648724326365;0.536351275673635
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14442062815868018;0.15217367495327186;0;0.4869298791088627;0.5130701208911372
0.1543528940466574;0.15814631889276276;0;0.49393050495963847;0.5060694950403615
0.16122698707390645;0.16384432187252249;0;0.49597421438530065;0.5040257856146994
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.1512947211859293;0.15053558018157165;0;0.5012575626120344;0.49874243738796564
0.1575112611132313;0.16679754013600598;0;0.4856829679197667;0.5143170320802333
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.15435289404665742;0.1593677834433773;0;0.49200739741345356;0.5079926025865464
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.16876771303458166;0.1509514704081936;1;0.5278623297397118;0.4721376702602882
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16821035414048036;0.1686705431157657;1;0.49931698564829086;0.5006830143517091
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.1512947211859293;0.15053558018157165;0;0.5012575626120344;0.49874243738796564
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.1512947211859293;0.15053558018157165;0;0.5012575626120344;0.49874243738796564
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.15129472118592924;0.15053558018157162;0;0.5012575626120342;0.49874243738796575
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14442062815868023;0.17483757720181192;0;0.4523630896051893;0.5476369103948107
0.1580686200073326;0.17907846742843395;0;0.46884171893505655;0.5311582810649434
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16876771303458166;0.1509514704081936;1;0.5278623297397118;0.4721376702602882
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.16178434596800775;0.1473467137155649;0;0.5233519599538481;0.4766480400461519
0.14442062815868018;0.15217367495327186;0;0.4869298791088627;0.5130701208911372
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.16449462817980517;0.17040229682863467;1;0.4911798702710086;0.5088201297289914
0.16821035414048036;0.1686705431157657;1;0.49931698564829086;0.5006830143517091
0.16821035414048036;0.16744907856515118;1;0.5011339999731168;0.4988660000268832
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.1575112611132313;0.16679754013600598;0;0.4856829679197667;0.5143170320802333
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.16122698707390654;0.18650822412106258;0;0.463648724326365;0.536351275673635
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15435289404665742;0.1593677834433773;0;0.49200739741345356;0.5079926025865464
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.16449462817980517;0.16918083227802014;1;0.4929779012040844;0.5070220987959155
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.14813635411935536;0.1731058234889429;0;0.46113606632309395;0.5388639336769061
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.17192608010115554;0.15838122710082228;1;0.5205034110735716;0.47949658892642844
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.16821035414048036;0.16744907856515118;1;0.5011339999731168;0.4988660000268832
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.14757899522525406;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.17192608010115554;0.15838122710082228;1;0.5205034110735716;0.47949658892642844
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.16122698707390648;0.16384432187252254;0;0.49597421438530065;0.5040257856146994
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.1512947211859293;0.15053558018157162;0;0.5012575626120345;0.49874243738796553
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.15806862000733257;0.1564145651798938;0;0.5026297985160224;0.4973702014839776
0.15806862000733257;0.15641456517989377;0;0.5026297985160225;0.4973702014839775
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16821035414048036;0.1686705431157657;1;0.49931698564829086;0.5006830143517091
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16122698707390648;0.16506578642313702;0;0.49411755383349715;0.5058824461665028
0.16494271303458166;0.15477647040819362;0;0.5158987060409024;0.4841012939590976
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.1512947211859293;0.15053558018157165;0;0.5012575626120344;0.49874243738796564
0.1444206281586802;0.14483757720181192;0;0.4992792787976194;0.5007207212023805
0.14813635411935536;0.1731058234889429;0;0.46113606632309395;0.5388639336769061
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.1444206281586802;0.14483757720181192;0;0.4992792787976194;0.5007207212023805
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16505198707390645;0.161240786423137;1;0.5058401548552898;0.49415984514471023
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.1512947211859293;0.15053558018157162;0;0.5012575626120345;0.49874243738796553
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.15806862000733257;0.1564145651798938;0;0.5026297985160224;0.4973702014839776
0.15129472118592924;0.15053558018157162;0;0.5012575626120342;0.49874243738796575
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.1512947211859293;0.15053558018157162;0;0.5012575626120345;0.49874243738796553
0.1650519870739065;0.15268322412106256;1;0.5194639475214697;0.48053605247853026
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14813635411935536;0.1731058234889429;0;0.46113606632309395;0.5388639336769061
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.1580686200073326;0.17907846742843395;0;0.46884171893505655;0.5311582810649434
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14442062815868018;0.15217367495327186;0;0.4869298791088627;0.5130701208911372
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16876771303458166;0.1509514704081936;1;0.5278623297397118;0.4721376702602882
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.15129472118592924;0.15053558018157162;0;0.5012575626120342;0.49874243738796575
0.16178434596800775;0.1473467137155649;0;0.5233519599538481;0.4766480400461519
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14386326926457885;0.16133518535876948;0;0.4713761393127742;0.5286238606872258
0.16876771303458166;0.1509514704081936;1;0.5278623297397118;0.4721376702602882
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16505198707390648;0.16001932187252252;1;0.5077408634088549;0.49225913659114506
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.14813635411935536;0.1731058234889429;0;0.46113606632309395;0.5388639336769061
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.15435289404665742;0.1593677834433773;0;0.49200739741345356;0.5079926025865464
0.16505198707390645;0.16001932187252252;1;0.5077408634088548;0.4922591365911452
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16505198707390645;0.161240786423137;1;0.5058401548552898;0.49415984514471023
0.15129472118592924;0.15053558018157162;0;0.5012575626120342;0.49874243738796575
0.17192608010115554;0.15838122710082228;1;0.5205034110735716;0.47949658892642844
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.1444206281586802;0.14483757720181192;0;0.4992792787976194;0.5007207212023805
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.16505198707390645;0.16001932187252252;1;0.5077408634088548;0.4922591365911452
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.1512947211859293;0.15053558018157165;0;0.5012575626120344;0.49874243738796564
0.16821035414048044;0.16011298081369127;1;0.5123314008855316;0.48766859911446836
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.16821035414048036;0.16744907856515118;1;0.5011339999731168;0.4988660000268832
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.16494271303458166;0.15477647040819362;0;0.5158987060409024;0.4841012939590976
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.16494271303458166;0.1847764704081936;0;0.47164330938560406;0.5283566906143959
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14442062815868018;0.15217367495327186;0;0.4869298791088627;0.5130701208911372
0.16178434596800775;0.1473467137155649;0;0.5233519599538481;0.4766480400461519
0.17192608010115554;0.15838122710082228;1;0.5205034110735716;0.47949658892642844
0.1575112611132313;0.16679754013600598;0;0.4856829679197667;0.5143170320802333
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.16821035414048044;0.19011298081369127;1;0.46943734256657876;0.5305626574334212
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14070490219800497;0.15390542866614074;0;0.4775966334421875;0.5224033665578125
0.16494271303458166;0.1847764704081936;0;0.47164330938560406;0.5283566906143959
0.16122698707390654;0.18650822412106258;0;0.463648724326365;0.536351275673635
0.1512947211859293;0.15053558018157165;0;0.5012575626120344;0.49874243738796564
0.14442062815868023;0.17483757720181192;0;0.4523630896051893;0.5476369103948107
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.14813635411935536;0.1731058234889429;0;0.46113606632309395;0.5388639336769061
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16505198707390648;0.161240786423137;1;0.5058401548552899;0.4941598451447101
0.14442062815868018;0.15217367495327186;0;0.4869298791088627;0.5130701208911372
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.15435289404665742;0.1593677834433773;0;0.49200739741345356;0.5079926025865464
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16505198707390645;0.161240786423137;1;0.5058401548552898;0.49415984514471023
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.16821035414048036;0.1686705431157657;1;0.49931698564829086;0.5006830143517091
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.1475789952252541;0.1522673338944406;0;0.4921820976048785;0.5078179023951215
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.1512947211859293;0.15053558018157162;0;0.5012575626120345;0.49874243738796553
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.15435289404665742;0.1593677834433773;0;0.49200739741345356;0.5079926025865464
0.16449462817980517;0.17040229682863467;1;0.4911798702710086;0.5088201297289914
0.1575112611132313;0.16679754013600598;0;0.4856829679197667;0.5143170320802333
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.14442062815868018;0.15217367495327186;0;0.4869298791088627;0.5130701208911372
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.17192608010115554;0.15838122710082228;1;0.5205034110735716;0.47949658892642844
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.16122698707390648;0.16506578642313702;0;0.49411755383349715;0.5058824461665028
0.15129472118592924;0.18053558018157162;0;0.4559400409258312;0.5440599590741688
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.16821035414048038;0.16744907856515126;1;0.5011339999731167;0.4988660000268833
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.14757899522525406;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14442062815868018;0.15217367495327186;0;0.4869298791088627;0.5130701208911372
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.15806862000733257;0.15763602973050833;0;0.5006851186341149;0.4993148813658851
0.17192608010115554;0.18838122710082228;1;0.47716512172976494;0.522834878270235
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.16876771303458166;0.18095147040819357;1;0.4825806562086899;0.5174193437913102
0.16122698707390654;0.18650822412106258;0;0.463648724326365;0.536351275673635
0.1444206281586802;0.14483757720181192;0;0.4992792787976194;0.5007207212023805
0.14813635411935536;0.14310582348894293;0;0.5086363360412347;0.4913636639587653
0.14757899522525406;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.14813635411935536;0.1731058234889429;0;0.46113606632309395;0.5388639336769061
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.15806862000733257;0.15763602973050828;0;0.500685118634115;0.499314881365885
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.1575112611132313;0.16679754013600598;0;0.4856829679197667;0.5143170320802333
0.16122698707390645;0.16506578642313696;0;0.49411755383349715;0.5058824461665028
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.1650519870739065;0.15268322412106256;1;0.5194639475214697;0.48053605247853026
0.1512947211859293;0.18053558018157162;0;0.4559400409258313;0.5440599590741687
0.16876771303458166;0.1509514704081936;1;0.5278623297397118;0.4721376702602882
0.14442062815868015;0.1521736749532718;0;0.4869298791088627;0.5130701208911372
0.14813635411935536;0.17310582348894293;0;0.4611360663230939;0.5388639336769061
0.16821035414048044;0.16011298081369127;1;0.5123314008855316;0.48766859911446836
0.16122698707390645;0.165065786423137;0;0.49411755383349715;0.5058824461665028
0.14070490219800497;0.15390542866614074;0;0.4775966334421875;0.5224033665578125
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.15435289404665742;0.1593677834433773;0;0.49200739741345356;0.5079926025865464
0.16178434596800775;0.17734671371556493;0;0.4770555257279034;0.5229444742720966
0.16876771303458166;0.1509514704081936;1;0.5278623297397118;0.4721376702602882
0.14757899522525403;0.15960343164590052;0;0.48042785757127626;0.5195721424287237
